phase	token_index_in_phase	global_token_index	token_id	token_piece	entropy_all	entropy_softmax	entropy_deltanet	E48_W_all	E48_S_all	E48_Q_all	E48_rankW_all	E48_rankS_all	E48_W_softmax	E48_S_softmax	E48_Q_softmax	E48_rankW_softmax	E48_rankS_softmax	E48_W_deltanet	E48_S_deltanet	E48_Q_deltanet	E48_rankW_deltanet	E48_rankS_deltanet	top1_expert	top1_W	top1_S	top1_Q	top2_expert	top2_W	top2_S	top2_Q	top3_expert	top3_W	top3_S	top3_Q	top4_expert	top4_W	top4_S	top4_Q	top5_expert	top5_W	top5_S	top5_Q	top6_expert	top6_W	top6_S	top6_Q	top7_expert	top7_W	top7_S	top7_Q	top8_expert	top8_W	top8_S	top8_Q
prefill	25	25	3817	 token	0.91716595	0.87016999	0.93283127	0.00000000	0.00000000		220	220	0.00000000	0.00000000		90	90	0.00000000	0.00000000		192	192	113	0.01759799	0.04166667	0.42235172	185	0.01568234	0.08333333	0.18818804	218	0.01503492	0.04166667	0.36083818	93	0.01467471	0.06250000	0.23479541	107	0.01353837	0.04166667	0.32492099	82	0.01348723	0.08333333	0.16184678	179	0.01348463	0.04166667	0.32363102	230	0.01321983	0.06250000	0.21151733
prefill	26	26	9599	 positions	0.93984162	0.89177861	0.95586262	0.00000000	0.00000000		224	224	0.00000000	0.00000000		105	105	0.00000000	0.00000000		192	192	40	0.01939145	0.12500000	0.15513156	107	0.01885773	0.06250000	0.30172370	82	0.01417444	0.08333333	0.17009326	5	0.01359701	0.08333333	0.16316408	147	0.01356748	0.06250000	0.21707962	77	0.01330220	0.10416667	0.12770112	255	0.01286839	0.06250000	0.20589425	74	0.01255447	0.04166667	0.30130717
prefill	27	27	321	 and	0.92668252	0.92884158	0.92596283	0.00193456	0.02083333	0.09285888	169	163	0.00000000	0.00000000		105	105	0.00257941	0.02777778	0.09285888	138	111	93	0.02143931	0.10416667	0.20581738	5	0.01684405	0.12500000	0.13475239	86	0.01581452	0.06250000	0.25303226	188	0.01417349	0.10416667	0.13606552	157	0.01410044	0.06250000	0.22560707	177	0.01394180	0.10416667	0.13384129	100	0.01351591	0.06250000	0.21625452	148	0.01288949	0.08333333	0.15467391
prefill	28	28	1179	 then	0.94323656	0.93668908	0.94541905	0.00000000	0.00000000		214	214	0.00000000	0.00000000		105	105	0.00000000	0.00000000		189	189	82	0.01373146	0.06250000	0.21970343	36	0.01275493	0.12500000	0.10203948	216	0.01270424	0.06250000	0.20326782	64	0.01241010	0.08333333	0.14892121	252	0.01212341	0.06250000	0.19397459	47	0.01202541	0.04166667	0.28860982	25	0.01189939	0.10416667	0.11423418	2	0.01116277	0.10416667	0.10716255
prefill	29	29	10964	 routes	0.91227594	0.88984130	0.91975415	0.00116783	0.02083333	0.05605579	187	179	0.00467132	0.08333333	0.05605579	69	28	0.00000000	0.00000000		191	191	140	0.02256773	0.06250000	0.36108365	107	0.01938765	0.06250000	0.31020240	76	0.01849136	0.10416667	0.17751704	166	0.01419961	0.08333333	0.17039531	69	0.01417066	0.10416667	0.13603829	32	0.01400481	0.10416667	0.13444621	46	0.01399418	0.04166667	0.33586032	194	0.01392485	0.08333333	0.16709821
prefill	30	30	279	 the	0.93882395	0.92402115	0.94375821	0.00000000	0.00000000		223	223	0.00000000	0.00000000		107	107	0.00000000	0.00000000		188	188	67	0.01816588	0.12500000	0.14532701	252	0.01786886	0.06250000	0.28590183	216	0.01463542	0.08333333	0.17562499	184	0.01331941	0.12500000	0.10655529	107	0.01283714	0.06250000	0.20539423	156	0.01278379	0.06250000	0.20454063	255	0.01203414	0.08333333	0.14440972	93	0.01171730	0.08333333	0.14060760
prefill	31	31	12571	 resulting	0.95773690	0.95295684	0.95933025	0.00168716	0.02083333	0.08098367	195	177	0.00000000	0.00000000		106	106	0.00224955	0.02777778	0.08098367	162	120	7	0.02356452	0.10416667	0.22621941	110	0.01589027	0.08333333	0.19068328	205	0.01536362	0.10416667	0.14749072	156	0.01476073	0.10416667	0.14170296	6	0.01359932	0.06250000	0.21758907	91	0.01282388	0.10416667	0.12310922	67	0.01252741	0.06250000	0.20043859	179	0.01184147	0.08333333	0.14209767
prefill	32	32	12669	 representation	0.94323343	0.91524014	0.95256452	0.00123462	0.02083333	0.05926189	196	178	0.00493849	0.08333333	0.05926189	72	18	0.00000000	0.00000000		187	187	107	0.01838601	0.08333333	0.22063213	10	0.01760897	0.08333333	0.21130760	252	0.01616610	0.06250000	0.25865759	147	0.01450457	0.06250000	0.23207307	134	0.01325439	0.08333333	0.15905263	216	0.01266890	0.10416667	0.12162145	143	0.01230230	0.06250000	0.19683685	187	0.01181918	0.06250000	0.18910687
prefill	33	33	1472	 through	0.93724711	0.92964296	0.93978182	0.00394476	0.02083333	0.18934824	113	125	0.00000000	0.00000000		100	100	0.00525967	0.02777778	0.18934824	78	114	252	0.02389854	0.12500000	0.19118834	100	0.01399587	0.06250000	0.22393387	4	0.01379169	0.06250000	0.22066697	5	0.01238959	0.06250000	0.19823340	99	0.01234950	0.02083333	0.59277619	107	0.01205075	0.04166667	0.28921800	66	0.01183511	0.08333333	0.14202138	30	0.01149212	0.10416667	0.11032438
prefill	34	34	264	 a	0.94013609	0.92661879	0.94464186	0.01006526	0.08333333	0.12078315	16	7	0.00410659	0.08333333	0.04927907	76	27	0.01205149	0.08333333	0.14461784	12	8	216	0.02078008	0.12500000	0.16624066	166	0.01685640	0.12500000	0.13485120	252	0.01582794	0.06250000	0.25324709	140	0.01542337	0.08333333	0.18508041	4	0.01521959	0.10416667	0.14610810	197	0.01423402	0.06250000	0.22774426	133	0.01287035	0.12500000	0.10296276	82	0.01232341	0.08333333	0.14788086
prefill	35	35	5227	 feed	0.94293072	0.92566124	0.94868722	0.01121188	0.06250000	0.17939014	12	29	0.01514650	0.08333333	0.18175805	21	26	0.00990034	0.05555556	0.17820618	21	28	32	0.02275380	0.16666667	0.13652278	140	0.01914353	0.08333333	0.22972237	107	0.01537423	0.06250000	0.24598761	34	0.01496434	0.10416667	0.14365762	38	0.01467330	0.12500000	0.11738642	93	0.01450536	0.10416667	0.13925142	85	0.01442787	0.10416667	0.13850754	252	0.01430350	0.06250000	0.22885607
prefill	36	36	13048	forward	0.93852602	0.93718797	0.93897203	0.00950113	0.06250000	0.15201807	19	26	0.00611183	0.08333333	0.07334198	70	18	0.01063090	0.05555556	0.19135611	22	26	93	0.01826719	0.12500000	0.14613754	237	0.01647023	0.08333333	0.19764280	252	0.01604961	0.06250000	0.25679369	32	0.01584185	0.10416667	0.15208176	156	0.01513911	0.06250000	0.24222574	30	0.01481841	0.08333333	0.17782091	39	0.01426046	0.08333333	0.17112548	85	0.01290491	0.08333333	0.15485887
prefill	37	37	3790	 network	0.93810864	0.91023577	0.94739960	0.00307873	0.04166667	0.07388943	125	103	0.01231490	0.16666667	0.07388943	29	3	0.00000000	0.00000000		186	186	140	0.01935836	0.06250000	0.30973378	112	0.01697901	0.04166667	0.40749618	156	0.01649687	0.08333333	0.19796239	185	0.01468691	0.08333333	0.17624292	160	0.01395849	0.06250000	0.22333588	54	0.01370045	0.08333333	0.16440535	216	0.01349584	0.08333333	0.16195010	252	0.01349411	0.04166667	0.32385876
prefill	38	38	13	.	0.92319448	0.93647683	0.91876702	0.00130185	0.02083333	0.06248857	184	171	0.00000000	0.00000000		106	106	0.00173579	0.02777778	0.06248857	156	112	0	0.04111130	0.25000000	0.16444520	30	0.02796870	0.14583333	0.19178535	1	0.02020193	0.18750000	0.10774363	80	0.01806236	0.06250000	0.28899773	209	0.01401515	0.06250000	0.22424243	11	0.01346830	0.10416667	0.12929569	122	0.01284108	0.04166667	0.30818591	218	0.01259997	0.06250000	0.20159950
prefill	39	39	733	 In	0.94745461	0.96046962	0.94311628	0.00379029	0.04166667	0.09096689	107	103	0.00000000	0.00000000		107	107	0.00505372	0.05555556	0.09096689	82	57	12	0.02087109	0.12500000	0.16696874	197	0.01975504	0.10416667	0.18964838	34	0.01706660	0.12500000	0.13653283	114	0.01691971	0.10416667	0.16242919	166	0.01437872	0.08333333	0.17254459	131	0.01302226	0.10416667	0.12501373	225	0.01279605	0.06250000	0.20473678	5	0.01220468	0.04166667	0.29291222
prefill	40	40	20340	 mixture	0.90115247	0.89827338	0.90211217	0.00588328	0.06250000	0.09413248	62	30	0.00633739	0.08333333	0.07604873	62	14	0.00573191	0.05555556	0.10317435	68	56	32	0.02257546	0.14583333	0.15480314	107	0.02096148	0.06250000	0.33538363	140	0.01660440	0.04166667	0.39850565	210	0.01472364	0.08333333	0.17668365	185	0.01435400	0.08333333	0.17224794	84	0.01383393	0.06250000	0.22134284	139	0.01367543	0.08333333	0.16410519	101	0.01341946	0.12500000	0.10735566
prefill	41	41	8404	-of	0.91719990	0.92996800	0.91294386	0.00849318	0.04166667	0.20383630	32	102	0.01695683	0.08333333	0.20348199	16	29	0.00567196	0.02777778	0.20419061	66	110	107	0.01920052	0.08333333	0.23040624	134	0.01687266	0.06250000	0.26996252	81	0.01561105	0.04166667	0.37466512	248	0.01542126	0.06250000	0.24674012	43	0.01500217	0.02083333	0.72010436	42	0.01471777	0.08333333	0.17661325	140	0.01419167	0.08333333	0.17030006	10	0.01287211	0.10416667	0.12357223
prefill	42	42	17830	-exp	0.91439390	0.92059224	0.91232779	0.01268034	0.06250000	0.20288545	8	26	0.01265001	0.08333333	0.15180016	25	20	0.01269045	0.05555556	0.22842809	10	23	107	0.01983897	0.06250000	0.31742355	140	0.01899201	0.08333333	0.22790408	43	0.01675521	0.02083333	0.80424998	37	0.01543955	0.04166667	0.37054917	149	0.01495229	0.12500000	0.11961831	32	0.01354027	0.08333333	0.16248326	135	0.01323029	0.06250000	0.21168467	48	0.01268034	0.06250000	0.20288545
prefill	43	43	15089	erts	0.88464901	0.90896114	0.87654497	0.01161933	0.10416667	0.11154553	15	4	0.00687259	0.08333333	0.08247108	55	15	0.01320157	0.11111111	0.11881414	11	4	37	0.02416897	0.08333333	0.29002767	107	0.02207860	0.08333333	0.26494322	140	0.01953283	0.06250000	0.31252522	116	0.01802318	0.12500000	0.14418547	47	0.01490669	0.08333333	0.17888026	38	0.01421054	0.08333333	0.17052645	32	0.01402261	0.08333333	0.16827130	43	0.01386443	0.02083333	0.66549265
prefill	44	44	74593	 architectures	0.94209363	0.95868409	0.93656348	0.01242500	0.06250000	0.19879993	6	13	0.01532775	0.08333333	0.18393306	21	64	0.01145741	0.05555556	0.20623337	12	17	10	0.03083964	0.20833333	0.14803027	107	0.01407701	0.06250000	0.22523212	108	0.01314384	0.08333333	0.15772602	44	0.01283254	0.10416667	0.12319242	210	0.01251675	0.06250000	0.20026802	48	0.01242500	0.06250000	0.19879993	140	0.01134868	0.08333333	0.13618415	26	0.01081566	0.08333333	0.12978791
prefill	45	45	11	,	0.92241206	0.93958085	0.91668913	0.00321349	0.02083333	0.15424756	120	126	0.00000000	0.00000000		105	105	0.00428465	0.02777778	0.15424756	97	124	108	0.02500936	0.12500000	0.20007486	1	0.01902013	0.10416667	0.18259329	225	0.01656647	0.04166667	0.39759517	14	0.01533895	0.10416667	0.14725392	76	0.01464595	0.12500000	0.11716761	55	0.01427201	0.06250000	0.22835209	106	0.01322800	0.08333333	0.15873599	13	0.01318111	0.10416667	0.12653862
prefill	46	46	279	 the	0.93680564	0.91170320	0.94517312	0.00080649	0.02083333	0.03871151	198	125	0.00322596	0.08333333	0.03871151	81	17	0.00000000	0.00000000		190	190	138	0.01572099	0.08333333	0.18865189	4	0.01501173	0.10416667	0.14411257	76	0.01403324	0.08333333	0.16839888	252	0.01398743	0.06250000	0.22379895	107	0.01274509	0.04166667	0.30588226	11	0.01267317	0.10416667	0.12166242	38	0.01206707	0.12500000	0.09653653	52	0.01199752	0.10416667	0.11517621
prefill	47	47	5227	 feed	0.95467185	0.93844816	0.96007974	0.00290909	0.04166667	0.06981814	132	60	0.00572878	0.08333333	0.06874534	73	18	0.00196919	0.02777778	0.07089094	169	111	140	0.01905885	0.08333333	0.22870615	252	0.01584107	0.06250000	0.25345710	7	0.01457344	0.08333333	0.17488133	107	0.01416257	0.06250000	0.22660114	58	0.01389446	0.10416667	0.13338680	93	0.01347899	0.08333333	0.16174793	251	0.01339600	0.08333333	0.16075200	6	0.01315915	0.10416667	0.12632787
prefill	48	48	13048	forward	0.93483500	0.92911150	0.93674283	0.00739462	0.06250000	0.11831398	31	28	0.01629405	0.16666667	0.09776428	17	3	0.00442815	0.02777778	0.15941337	91	112	39	0.01879755	0.12500000	0.15038041	93	0.01759139	0.10416667	0.16887738	85	0.01611235	0.08333333	0.19334817	156	0.01590682	0.06250000	0.25450916	135	0.01336968	0.06250000	0.21391495	252	0.01319878	0.04166667	0.31677069	32	0.01259320	0.08333333	0.15111842	148	0.01212372	0.04166667	0.29096929
prefill	49	49	2923	 step	0.93298236	0.90482273	0.94236891	0.00000000	0.00000000		222	222	0.00000000	0.00000000		91	91	0.00000000	0.00000000		187	187	112	0.01814954	0.04166667	0.43558893	140	0.01690228	0.10416667	0.16226191	113	0.01494249	0.10416667	0.14344788	185	0.01415681	0.06250000	0.22650895	216	0.01402090	0.10416667	0.13460062	108	0.01394840	0.06250000	0.22317439	160	0.01337178	0.06250000	0.21394850	82	0.01302959	0.10416667	0.12508406
prefill	50	50	369	 is	0.94841851	0.93370141	0.95332421	0.00246507	0.02083333	0.11832346	138	123	0.00000000	0.00000000		89	89	0.00328676	0.02777778	0.11832346	111	110	10	0.02528892	0.14583333	0.17340972	108	0.02076733	0.16666667	0.12460396	28	0.01703968	0.10416667	0.16358092	6	0.01564036	0.08333333	0.18768437	148	0.01433920	0.06250000	0.22942717	232	0.01316228	0.08333333	0.15794736	9	0.01300856	0.06250000	0.20813701	38	0.01183084	0.06250000	0.18929338
prefill	51	51	12215	 replaced	0.94309392	0.93138695	0.94699625	0.00000000	0.00000000		221	221	0.00000000	0.00000000		102	102	0.00000000	0.00000000		186	186	140	0.01807893	0.08333333	0.21694717	181	0.01613266	0.08333333	0.19359198	25	0.01555468	0.12500000	0.12443746	166	0.01511853	0.12500000	0.12094823	61	0.01391459	0.10416667	0.13358010	19	0.01367423	0.06250000	0.21878761	1	0.01323710	0.06250000	0.21179354	108	0.01291455	0.08333333	0.15497458
