phase	token_index_in_phase	global_token_index	token_id	token_piece	entropy_all	entropy_softmax	entropy_deltanet	E48_W_all	E48_S_all	E48_Q_all	E48_rankW_all	E48_rankS_all	E48_W_softmax	E48_S_softmax	E48_Q_softmax	E48_rankW_softmax	E48_rankS_softmax	E48_W_deltanet	E48_S_deltanet	E48_Q_deltanet	E48_rankW_deltanet	E48_rankS_deltanet	top1_expert	top1_W	top1_S	top1_Q	top2_expert	top2_W	top2_S	top2_Q	top3_expert	top3_W	top3_S	top3_Q	top4_expert	top4_W	top4_S	top4_Q	top5_expert	top5_W	top5_S	top5_Q	top6_expert	top6_W	top6_S	top6_Q	top7_expert	top7_W	top7_S	top7_Q	top8_expert	top8_W	top8_S	top8_Q
prefill	17	17	13224	 layers	0.92977009	0.91017389	0.93630216	0.00470261	0.04166667	0.11286254	85	60	0.00515308	0.08333333	0.06183695	67	28	0.00455245	0.02777778	0.16388814	86	116	70	0.01830729	0.14583333	0.12553569	140	0.01744969	0.08333333	0.20939627	107	0.01565053	0.04166667	0.37561264	166	0.01523812	0.08333333	0.18285746	85	0.01460762	0.08333333	0.17529147	252	0.01358874	0.04166667	0.32612972	153	0.01263199	0.08333333	0.15158384	30	0.01244614	0.10416667	0.11948297
prefill	18	18	13	.	0.92535463	0.93277685	0.92288056	0.00000000	0.00000000		192	192	0.00000000	0.00000000		106	106	0.00000000	0.00000000		186	186	0	0.03902937	0.25000000	0.15611746	30	0.02521630	0.12500000	0.20173036	1	0.01962736	0.18750000	0.10467925	13	0.01500555	0.12500000	0.12004440	209	0.01484012	0.08333333	0.17808143	108	0.01438121	0.10416667	0.13805961	11	0.01398224	0.12500000	0.11185791	80	0.01367837	0.02083333	0.65656184
prefill	19	19	8618	 Each	0.93075391	0.91551251	0.93583437	0.00000000	0.00000000		224	224	0.00000000	0.00000000		89	89	0.00000000	0.00000000		189	189	12	0.02326510	0.14583333	0.15953213	1	0.01659584	0.08333333	0.19915012	4	0.01602953	0.10416667	0.15388347	166	0.01600224	0.10416667	0.15362153	73	0.01485809	0.06250000	0.23772952	31	0.01465007	0.10416667	0.14064067	20	0.01451109	0.06250000	0.23217743	91	0.01450797	0.10416667	0.13927655
prefill	20	20	6000	 layer	0.93871314	0.90520663	0.94988197	0.00000000	0.00000000		223	223	0.00000000	0.00000000		87	87	0.00000000	0.00000000		188	188	113	0.01762186	0.08333333	0.21146232	19	0.01583846	0.08333333	0.19006151	93	0.01553465	0.12500000	0.12427720	140	0.01489988	0.06250000	0.23839810	88	0.01422994	0.04166667	0.34151854	252	0.01220882	0.02083333	0.58602313	174	0.01191391	0.08333333	0.14296696	107	0.01190016	0.04166667	0.28560374
prefill	21	21	16298	 applies	0.90405066	0.88290510	0.91109919	0.00000000	0.00000000		219	219	0.00000000	0.00000000		89	89	0.00000000	0.00000000		188	188	179	0.02394411	0.08333333	0.28732931	1	0.01992178	0.10416667	0.19124907	140	0.01959720	0.08333333	0.23516641	80	0.01843282	0.06250000	0.29492508	165	0.01790742	0.06250000	0.28651873	108	0.01542680	0.08333333	0.18512157	107	0.01385873	0.06250000	0.22173973	4	0.01339077	0.08333333	0.16068920
prefill	22	22	6326	 attention	0.92363172	0.92304559	0.92382710	0.00453214	0.04166667	0.10877146	92	52	0.01203890	0.08333333	0.14446681	30	20	0.00202989	0.02777778	0.07307610	154	105	64	0.02102515	0.06250000	0.33640236	140	0.01687791	0.04166667	0.40506973	32	0.01645134	0.10416667	0.15793283	252	0.01643439	0.10416667	0.15777016	107	0.01520293	0.06250000	0.24324681	54	0.01402356	0.08333333	0.16828273	76	0.01246043	0.10416667	0.11962008	38	0.01184370	0.08333333	0.14212439
prefill	23	23	888	 over	0.92969573	0.92532984	0.93115102	0.00409257	0.02083333	0.19644337	104	120	0.00000000	0.00000000		89	89	0.00545676	0.02777778	0.19644337	75	83	5	0.02037231	0.12500000	0.16297848	252	0.01848721	0.08333333	0.22184656	107	0.01405005	0.04166667	0.33720116	99	0.01396063	0.06250000	0.22337010	204	0.01320918	0.08333333	0.15851013	208	0.01293727	0.06250000	0.20699629	4	0.01274128	0.08333333	0.15289542	40	0.01261853	0.06250000	0.20189651
prefill	24	24	4711	 prior	0.94608800	0.93442640	0.94997521	0.00391872	0.04166667	0.09404917	117	105	0.00907795	0.08333333	0.10893541	43	18	0.00219897	0.02777778	0.07916294	157	105	5	0.02128626	0.10416667	0.20434808	82	0.01623474	0.10416667	0.15585354	107	0.01584293	0.06250000	0.25348684	185	0.01290930	0.06250000	0.20654876	40	0.01276593	0.06250000	0.20425481	166	0.01173948	0.10416667	0.11269905	129	0.01129253	0.08333333	0.13551035	32	0.01126076	0.10416667	0.10810333
prefill	25	25	3817	 token	0.91730455	0.87072437	0.93283127	0.00000000	0.00000000		220	220	0.00000000	0.00000000		90	90	0.00000000	0.00000000		192	192	113	0.01759799	0.04166667	0.42235172	185	0.01568234	0.08333333	0.18818804	218	0.01503492	0.04166667	0.36083818	93	0.01467471	0.06250000	0.23479541	107	0.01353837	0.04166667	0.32492099	82	0.01348723	0.08333333	0.16184678	179	0.01348463	0.04166667	0.32363102	230	0.01321983	0.06250000	0.21151733
prefill	26	26	9599	 positions	0.93976277	0.89146322	0.95586262	0.00000000	0.00000000		224	224	0.00000000	0.00000000		90	90	0.00000000	0.00000000		192	192	40	0.01939145	0.12500000	0.15513156	107	0.01885773	0.06250000	0.30172370	82	0.01417444	0.08333333	0.17009326	5	0.01359701	0.08333333	0.16316408	147	0.01356748	0.06250000	0.21707962	77	0.01330220	0.10416667	0.12770112	255	0.01286839	0.06250000	0.20589425	74	0.01255447	0.04166667	0.30130717
prefill	27	27	321	 and	0.92670696	0.92893936	0.92596283	0.00193456	0.02083333	0.09285888	168	163	0.00000000	0.00000000		75	75	0.00257941	0.02777778	0.09285888	138	111	93	0.02143931	0.10416667	0.20581738	148	0.01715532	0.10416667	0.16469110	5	0.01684405	0.12500000	0.13475239	86	0.01581452	0.06250000	0.25303226	188	0.01417349	0.10416667	0.13606552	157	0.01410044	0.06250000	0.22560707	177	0.01394180	0.10416667	0.13384129	100	0.01351591	0.06250000	0.21625452
prefill	28	28	1179	 then	0.94315017	0.93634352	0.94541905	0.00000000	0.00000000		214	214	0.00000000	0.00000000		105	105	0.00000000	0.00000000		189	189	82	0.01373146	0.06250000	0.21970343	36	0.01275493	0.12500000	0.10203948	216	0.01270424	0.06250000	0.20326782	64	0.01241010	0.08333333	0.14892121	252	0.01212341	0.06250000	0.19397459	47	0.01202541	0.04166667	0.28860982	2	0.01116277	0.10416667	0.10716255	173	0.01108410	0.04166667	0.26601845
prefill	29	29	10964	 routes	0.91185564	0.88816011	0.91975415	0.00116783	0.02083333	0.05605579	184	179	0.00467132	0.08333333	0.05605579	72	20	0.00000000	0.00000000		191	191	140	0.02256773	0.06250000	0.36108365	107	0.01938765	0.06250000	0.31020240	76	0.01849136	0.10416667	0.17751704	69	0.01417066	0.10416667	0.13603829	46	0.01399418	0.04166667	0.33586032	194	0.01392485	0.08333333	0.16709821	34	0.01373562	0.10416667	0.13186193	141	0.01325987	0.08333333	0.15911842
prefill	30	30	279	 the	0.93810792	0.92115705	0.94375821	0.00000000	0.00000000		223	223	0.00000000	0.00000000		105	105	0.00000000	0.00000000		188	188	67	0.01816588	0.12500000	0.14532701	252	0.01786886	0.06250000	0.28590183	216	0.01463542	0.08333333	0.17562499	184	0.01331941	0.12500000	0.10655529	107	0.01283714	0.06250000	0.20539423	156	0.01278379	0.06250000	0.20454063	255	0.01203414	0.08333333	0.14440972	93	0.01171730	0.08333333	0.14060760
prefill	31	31	12571	 resulting	0.95758873	0.95236415	0.95933025	0.00168716	0.02083333	0.08098367	194	177	0.00000000	0.00000000		106	106	0.00224955	0.02777778	0.08098367	162	120	7	0.02356452	0.10416667	0.22621941	110	0.01597687	0.08333333	0.19172243	205	0.01536362	0.10416667	0.14749072	156	0.01476073	0.10416667	0.14170296	6	0.01359932	0.06250000	0.21758907	91	0.01282388	0.10416667	0.12310922	67	0.01252741	0.06250000	0.20043859	179	0.01184147	0.08333333	0.14209767
prefill	32	32	12669	 representation	0.94336115	0.91575105	0.95256452	0.00123462	0.02083333	0.05926189	194	168	0.00493849	0.08333333	0.05926189	70	18	0.00000000	0.00000000		187	187	107	0.01838601	0.08333333	0.22063213	10	0.01760897	0.08333333	0.21130760	252	0.01616610	0.06250000	0.25865759	147	0.01450457	0.06250000	0.23207307	134	0.01325439	0.08333333	0.15905263	216	0.01266890	0.10416667	0.12162145	143	0.01230230	0.06250000	0.19683685	30	0.01194175	0.08333333	0.14330105
prefill	33	33	1472	 through	0.93756505	0.93091475	0.93978182	0.00394476	0.02083333	0.18934824	112	164	0.00000000	0.00000000		100	100	0.00525967	0.02777778	0.18934824	78	114	252	0.02389854	0.12500000	0.19118834	100	0.01399587	0.06250000	0.22393387	4	0.01379169	0.06250000	0.22066697	5	0.01238959	0.06250000	0.19823340	99	0.01234950	0.02083333	0.59277619	107	0.01205075	0.04166667	0.28921800	66	0.01183511	0.08333333	0.14202138	30	0.01141718	0.10416667	0.10960493
prefill	34	34	264	 a	0.94053756	0.92822465	0.94464186	0.01006526	0.08333333	0.12078315	16	7	0.00410659	0.08333333	0.04927907	81	20	0.01205149	0.08333333	0.14461784	12	8	216	0.02078008	0.12500000	0.16624066	252	0.01582794	0.06250000	0.25324709	140	0.01542337	0.08333333	0.18508041	4	0.01521959	0.10416667	0.14610810	166	0.01340886	0.10416667	0.12872506	133	0.01287035	0.12500000	0.10296276	82	0.01232341	0.08333333	0.14788086	128	0.01220270	0.08333333	0.14643243
prefill	35	35	5227	 feed	0.94269605	0.92472256	0.94868722	0.01121188	0.06250000	0.17939014	13	31	0.01514650	0.08333333	0.18175805	21	18	0.00990034	0.05555556	0.17820618	21	28	32	0.02099197	0.14583333	0.14394497	140	0.01914353	0.08333333	0.22972237	107	0.01537423	0.06250000	0.24598761	38	0.01467330	0.12500000	0.11738642	93	0.01450536	0.10416667	0.13925142	85	0.01442787	0.10416667	0.13850754	252	0.01430350	0.06250000	0.22885607	156	0.01377559	0.08333333	0.16530705
prefill	36	36	13048	forward	0.93831188	0.93633144	0.93897203	0.00950113	0.06250000	0.15201807	19	26	0.00611183	0.08333333	0.07334198	74	18	0.01063090	0.05555556	0.19135611	22	26	93	0.01826719	0.12500000	0.14613754	237	0.01647023	0.08333333	0.19764280	252	0.01604961	0.06250000	0.25679369	32	0.01584185	0.10416667	0.15208176	156	0.01513911	0.06250000	0.24222574	39	0.01426046	0.08333333	0.17112548	85	0.01290491	0.08333333	0.15485887	30	0.01229765	0.06250000	0.19676245
prefill	37	37	3790	 network	0.93745418	0.90761791	0.94739960	0.00307873	0.04166667	0.07388943	127	103	0.01231490	0.16666667	0.07388943	30	3	0.00000000	0.00000000		186	186	140	0.01935836	0.06250000	0.30973378	112	0.01697901	0.04166667	0.40749618	156	0.01649687	0.08333333	0.19796239	185	0.01468691	0.08333333	0.17624292	160	0.01395849	0.06250000	0.22333588	54	0.01370045	0.08333333	0.16440535	216	0.01349584	0.08333333	0.16195010	252	0.01349411	0.04166667	0.32385876
prefill	38	38	13	.	0.92292666	0.93540557	0.91876702	0.00130185	0.02083333	0.06248857	184	171	0.00000000	0.00000000		106	106	0.00173579	0.02777778	0.06248857	156	112	0	0.04111130	0.25000000	0.16444520	30	0.02782843	0.14583333	0.19082351	1	0.02020193	0.18750000	0.10774363	80	0.01806236	0.06250000	0.28899773	209	0.01401515	0.06250000	0.22424243	11	0.01346830	0.10416667	0.12929569	122	0.01284108	0.04166667	0.30818591	218	0.01259997	0.06250000	0.20159950
prefill	39	39	733	 In	0.94760106	0.96105539	0.94311628	0.00379029	0.04166667	0.09096689	107	52	0.00000000	0.00000000		107	107	0.00505372	0.05555556	0.09096689	82	57	12	0.02087109	0.12500000	0.16696874	34	0.02006624	0.14583333	0.13759710	197	0.01728603	0.08333333	0.20743242	114	0.01691971	0.10416667	0.16242919	131	0.01302226	0.10416667	0.12501373	225	0.01279605	0.06250000	0.20473678	5	0.01220468	0.04166667	0.29291222	185	0.01142565	0.06250000	0.18281042
prefill	40	40	20340	 mixture	0.90160976	0.90010252	0.90211217	0.00588328	0.06250000	0.09413248	60	30	0.00633739	0.08333333	0.07604873	62	14	0.00573191	0.05555556	0.10317435	68	56	107	0.02096148	0.06250000	0.33538363	32	0.02089185	0.12500000	0.16713481	140	0.01660440	0.04166667	0.39850565	210	0.01472364	0.08333333	0.17668365	185	0.01435400	0.08333333	0.17224794	84	0.01383393	0.06250000	0.22134284	139	0.01367543	0.08333333	0.16410519	101	0.01341946	0.12500000	0.10735566
prefill	41	41	8404	-of	0.91749449	0.93114639	0.91294386	0.00849318	0.04166667	0.20383630	31	102	0.01695683	0.08333333	0.20348199	14	16	0.00567196	0.02777778	0.20419061	66	110	107	0.01920052	0.08333333	0.23040624	134	0.01687266	0.06250000	0.26996252	81	0.01561105	0.04166667	0.37466512	248	0.01542126	0.06250000	0.24674012	43	0.01500217	0.02083333	0.72010436	42	0.01471777	0.08333333	0.17661325	140	0.01419167	0.08333333	0.17030006	10	0.01287211	0.10416667	0.12357223
prefill	42	42	17830	-exp	0.91455873	0.92125156	0.91232779	0.01268034	0.06250000	0.20288545	8	26	0.01265001	0.08333333	0.15180016	25	18	0.01269045	0.05555556	0.22842809	10	23	107	0.01983897	0.06250000	0.31742355	140	0.01899201	0.08333333	0.22790408	43	0.01675521	0.02083333	0.80424998	37	0.01543955	0.04166667	0.37054917	32	0.01541090	0.10416667	0.14794467	149	0.01495229	0.12500000	0.11961831	135	0.01323029	0.06250000	0.21168467	48	0.01268034	0.06250000	0.20288545
prefill	43	43	15089	erts	0.88423170	0.90729190	0.87654497	0.01161933	0.10416667	0.11154553	15	6	0.00687259	0.08333333	0.08247108	53	16	0.01320157	0.11111111	0.11881414	11	4	37	0.02416897	0.08333333	0.29002767	107	0.02207860	0.08333333	0.26494322	140	0.01953283	0.06250000	0.31252522	116	0.01802318	0.12500000	0.14418547	38	0.01627203	0.10416667	0.15621147	32	0.01576112	0.10416667	0.15130679	47	0.01490669	0.08333333	0.17888026	43	0.01386443	0.02083333	0.66549265
prefill	44	44	74593	 architectures	0.94175724	0.95733851	0.93656348	0.01242500	0.06250000	0.19879993	6	13	0.01532775	0.08333333	0.18393306	18	21	0.01145741	0.05555556	0.20623337	12	17	10	0.03083964	0.20833333	0.14803027	107	0.01407701	0.06250000	0.22523212	108	0.01314384	0.08333333	0.15772602	44	0.01283254	0.10416667	0.12319242	210	0.01251675	0.06250000	0.20026802	48	0.01242500	0.06250000	0.19879993	140	0.01134868	0.08333333	0.13618415	104	0.01074178	0.04166667	0.25780271
prefill	45	45	11	,	0.92244764	0.93972316	0.91668913	0.00321349	0.02083333	0.15424756	120	126	0.00000000	0.00000000		105	105	0.00428465	0.02777778	0.15424756	97	124	108	0.02500936	0.12500000	0.20007486	1	0.01902013	0.10416667	0.18259329	225	0.01656647	0.04166667	0.39759517	14	0.01533895	0.10416667	0.14725392	76	0.01464595	0.12500000	0.11716761	55	0.01427201	0.06250000	0.22835209	38	0.01416365	0.08333333	0.16996377	106	0.01322800	0.08333333	0.15873599
prefill	46	46	279	 the	0.93706420	0.91273745	0.94517312	0.00080649	0.02083333	0.03871151	198	125	0.00322596	0.08333333	0.03871151	83	17	0.00000000	0.00000000		190	190	138	0.01572099	0.08333333	0.18865189	4	0.01501173	0.10416667	0.14411257	76	0.01403324	0.08333333	0.16839888	252	0.01398743	0.06250000	0.22379895	107	0.01274509	0.04166667	0.30588226	11	0.01267317	0.10416667	0.12166242	52	0.01199752	0.10416667	0.11517621	7	0.01161462	0.04166667	0.27875081
prefill	47	47	5227	 feed	0.95522781	0.94067202	0.96007974	0.00290909	0.04166667	0.06981814	133	60	0.00572878	0.08333333	0.06874534	74	18	0.00196919	0.02777778	0.07089094	169	111	140	0.01905885	0.08333333	0.22870615	252	0.01584107	0.06250000	0.25345710	7	0.01457344	0.08333333	0.17488133	107	0.01416257	0.06250000	0.22660114	58	0.01389446	0.10416667	0.13338680	93	0.01347899	0.08333333	0.16174793	251	0.01339600	0.08333333	0.16075200	6	0.01315915	0.10416667	0.12632787
prefill	48	48	13048	forward	0.93439469	0.92735028	0.93674283	0.00927837	0.08333333	0.11134039	24	8	0.02382902	0.25000000	0.09531607	8	2	0.00442815	0.02777778	0.15941337	91	112	39	0.01879755	0.12500000	0.15038041	93	0.01759139	0.10416667	0.16887738	85	0.01611235	0.08333333	0.19334817	156	0.01590682	0.06250000	0.25450916	135	0.01336968	0.06250000	0.21391495	252	0.01319878	0.04166667	0.31677069	30	0.01274016	0.08333333	0.15288195	32	0.01259320	0.08333333	0.15111842
prefill	49	49	2923	 step	0.93287734	0.90440262	0.94236891	0.00000000	0.00000000		222	222	0.00000000	0.00000000		91	91	0.00000000	0.00000000		187	187	112	0.01814954	0.04166667	0.43558893	140	0.01690228	0.10416667	0.16226191	113	0.01494249	0.10416667	0.14344788	185	0.01415681	0.06250000	0.22650895	216	0.01402090	0.10416667	0.13460062	108	0.01394840	0.06250000	0.22317439	160	0.01337178	0.06250000	0.21394850	82	0.01302959	0.10416667	0.12508406
prefill	50	50	369	 is	0.94834149	0.93339333	0.95332421	0.00246507	0.02083333	0.11832346	138	123	0.00000000	0.00000000		91	91	0.00328676	0.02777778	0.11832346	111	110	10	0.02528892	0.14583333	0.17340972	108	0.02076733	0.16666667	0.12460396	28	0.01703968	0.10416667	0.16358092	6	0.01564036	0.08333333	0.18768437	148	0.01433920	0.06250000	0.22942717	232	0.01316228	0.08333333	0.15794736	9	0.01300856	0.06250000	0.20813701	38	0.01183084	0.06250000	0.18929338
prefill	51	51	12215	 replaced	0.94338251	0.93254130	0.94699625	0.00000000	0.00000000		221	221	0.00000000	0.00000000		102	102	0.00000000	0.00000000		186	186	140	0.01807893	0.08333333	0.21694717	166	0.01531711	0.12500000	0.12253690	181	0.01424071	0.06250000	0.22785142	61	0.01391459	0.10416667	0.13358010	25	0.01374373	0.10416667	0.13193981	19	0.01367423	0.06250000	0.21878761	1	0.01323710	0.06250000	0.21179354	108	0.01291455	0.08333333	0.15497458
